date,route_key,origin_port_id,destination_port_id,freight_rate,bdi_context,bunker_context,port_congestion_score,avg_waiting_hours,vessel_availability_count,weather_risk_score,event_risk_score,data_mode
2024-06-30,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.03,1593.1,618.2,32.4,17.8,14,2.8,2.4,SYNTHETIC
2024-07-01,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.46,1551.4,613.8,42.7,23.5,26,3.3,1.5,SYNTHETIC
2024-07-02,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.61,1597.7,612.1,41.3,22.7,21,2.4,1.4,SYNTHETIC
2024-07-03,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.22,1572.3,614.2,45.9,25.3,21,2.0,1.5,SYNTHETIC
2024-07-04,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.57,1557.5,614.7,38.0,20.9,19,2.7,1.4,SYNTHETIC
2024-07-05,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.91,1526.7,610.3,40.9,22.5,19,2.8,2.6,SYNTHETIC
2024-07-06,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.05,1593.7,608.3,40.4,22.2,26,2.9,1.6,SYNTHETIC
2024-07-07,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.27,1524.2,609.0,43.2,23.8,21,3.2,2.3,SYNTHETIC
2024-07-08,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.37,1498.0,612.0,40.1,22.1,21,3.1,2.0,SYNTHETIC
2024-07-09,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.31,1528.3,596.2,37.0,20.4,22,2.7,1.9,SYNTHETIC
2024-07-10,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.23,1555.5,596.2,38.4,21.1,22,2.8,2.4,SYNTHETIC
2024-07-11,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.87,1537.7,604.0,34.4,18.9,24,2.6,1.6,SYNTHETIC
2024-07-12,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.4,1505.8,599.8,44.7,24.6,22,3.0,1.9,SYNTHETIC
2024-07-13,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.77,1503.7,599.9,43.1,23.7,24,3.0,1.4,SYNTHETIC
2024-07-14,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.67,1507.4,600.2,40.2,22.1,23,2.0,1.8,SYNTHETIC
2024-07-15,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.63,1490.4,595.0,42.0,23.1,21,1.5,1.9,SYNTHETIC
2024-07-16,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.09,1480.1,602.9,41.8,23.0,16,4.3,2.3,SYNTHETIC
2024-07-17,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.0,1473.1,586.7,39.7,21.8,27,3.1,1.6,SYNTHETIC
2024-07-18,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.99,1451.7,587.0,38.5,21.2,27,4.0,2.1,SYNTHETIC
2024-07-19,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.83,1440.4,590.4,35.2,19.3,24,3.0,2.3,SYNTHETIC
2024-07-20,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.87,1449.0,583.0,36.7,20.2,28,2.9,2.1,SYNTHETIC
2024-07-21,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.81,1435.4,591.8,38.2,21.0,24,2.5,1.6,SYNTHETIC
2024-07-22,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.07,1466.5,602.3,36.6,20.1,23,3.2,3.0,SYNTHETIC
2024-07-23,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.26,1431.1,590.0,37.6,20.7,27,2.3,2.0,SYNTHETIC
2024-07-24,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.17,1412.6,587.9,37.5,20.6,24,3.1,1.6,SYNTHETIC
2024-07-25,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.06,1432.3,580.5,36.0,19.8,21,1.5,2.1,SYNTHETIC
2024-07-26,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.56,1451.0,583.8,40.2,22.1,26,2.6,2.5,SYNTHETIC
2024-07-27,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.69,1444.3,585.1,34.8,19.1,22,2.0,2.1,SYNTHETIC
2024-07-28,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.63,1447.4,593.0,36.2,19.9,21,1.7,1.6,SYNTHETIC
2024-07-29,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.58,1457.2,601.2,41.1,22.6,22,2.4,2.1,SYNTHETIC
2024-07-30,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.16,1493.9,599.0,32.6,17.9,26,1.9,1.9,SYNTHETIC
2024-07-31,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.58,1470.6,591.7,30.9,17.0,31,1.6,1.4,SYNTHETIC
2024-08-01,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.96,1483.8,598.8,40.1,22.1,27,1.7,2.8,SYNTHETIC
2024-08-02,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.44,1485.7,598.3,34.9,19.2,23,2.6,1.0,SYNTHETIC
2024-08-03,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.65,1466.0,602.0,45.3,24.9,22,2.2,1.7,SYNTHETIC
2024-08-04,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.66,1466.8,601.4,37.7,20.8,22,2.4,2.3,SYNTHETIC
2024-08-05,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.19,1436.4,586.7,36.6,20.2,26,2.4,1.5,SYNTHETIC
2024-08-06,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.44,1435.5,585.5,34.7,19.1,22,2.1,1.8,SYNTHETIC
2024-08-07,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.72,1444.2,582.4,38.1,21.0,25,3.2,1.7,SYNTHETIC
2024-08-08,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.71,1437.3,591.5,32.5,17.9,21,3.4,2.5,SYNTHETIC
2024-08-09,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.96,1439.3,589.7,31.0,17.1,24,2.5,2.0,SYNTHETIC
2024-08-10,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.61,1434.6,592.7,35.6,19.6,19,2.4,1.5,SYNTHETIC
2024-08-11,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.17,1417.8,582.7,39.6,21.8,23,2.4,1.6,SYNTHETIC
2024-08-12,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.14,1401.2,579.3,41.3,22.7,25,1.5,1.7,SYNTHETIC
2024-08-13,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.42,1425.4,582.9,32.8,18.0,23,1.9,2.0,SYNTHETIC
2024-08-14,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.89,1401.7,577.0,38.7,21.3,26,2.1,2.6,SYNTHETIC
2024-08-15,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.06,1374.5,588.1,43.9,24.1,25,1.0,2.2,SYNTHETIC
2024-08-16,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.15,1368.3,566.9,36.6,20.1,21,1.9,1.9,SYNTHETIC
2024-08-17,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.46,1376.9,576.3,31.2,17.2,21,1.1,1.4,SYNTHETIC
2024-08-18,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.46,1354.9,582.8,35.0,19.2,19,2.2,1.5,SYNTHETIC
2024-08-19,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.68,1351.7,572.1,34.6,19.0,26,1.6,2.5,SYNTHETIC
2024-08-20,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.27,1335.4,570.2,39.2,21.6,24,2.6,2.1,SYNTHETIC
2024-08-21,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.98,1322.5,566.8,37.1,20.4,27,2.2,3.2,SYNTHETIC
2024-08-22,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.05,1331.5,571.5,38.5,21.2,26,2.5,1.7,SYNTHETIC
2024-08-23,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.75,1380.9,579.6,43.0,23.6,22,1.3,1.4,SYNTHETIC
2024-08-24,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.76,1306.3,556.1,37.8,20.8,25,2.3,1.3,SYNTHETIC
2024-08-25,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.09,1311.4,574.3,31.4,17.3,26,2.7,1.7,SYNTHETIC
2024-08-26,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.19,1297.8,557.0,32.6,18.0,26,1.5,1.3,SYNTHETIC
2024-08-27,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.41,1327.1,563.7,26.1,14.4,25,2.0,1.8,SYNTHETIC
2024-08-28,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.12,1294.6,560.2,39.7,21.8,28,1.9,1.6,SYNTHETIC
2024-08-29,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.4,1311.4,564.1,38.7,21.3,21,2.1,2.0,SYNTHETIC
2024-08-30,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.52,1283.7,553.3,36.1,19.9,30,2.5,1.7,SYNTHETIC
2024-08-31,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.75,1303.6,564.7,32.8,18.0,25,1.4,2.5,SYNTHETIC
2024-09-01,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.77,1267.8,568.9,36.1,19.9,22,1.7,2.3,SYNTHETIC
2024-09-02,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.73,1303.9,550.4,29.8,16.4,26,3.4,2.3,SYNTHETIC
2024-09-03,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.05,1243.7,556.2,31.6,17.4,25,2.0,1.7,SYNTHETIC
2024-09-04,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.11,1253.9,549.7,31.2,17.1,27,1.7,2.8,SYNTHETIC
2024-09-05,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.63,1275.8,558.3,30.6,16.9,27,1.7,2.5,SYNTHETIC
2024-09-06,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.4,1273.2,556.4,36.0,19.8,28,1.7,1.7,SYNTHETIC
2024-09-07,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.98,1245.1,549.5,28.8,15.8,30,2.0,1.9,SYNTHETIC
2024-09-08,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.63,1253.1,556.5,34.3,18.9,27,1.7,1.9,SYNTHETIC
2024-09-09,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.85,1277.4,567.2,35.7,19.6,25,1.6,2.6,SYNTHETIC
2024-09-10,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.19,1283.4,558.8,36.2,19.9,27,2.6,2.1,SYNTHETIC
2024-09-11,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.01,1278.4,559.3,30.8,17.0,26,1.5,2.0,SYNTHETIC
2024-09-12,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.45,1288.0,547.6,36.2,19.9,19,1.5,2.5,SYNTHETIC
2024-09-13,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.72,1258.5,551.5,31.4,17.2,22,2.7,1.7,SYNTHETIC
2024-09-14,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.4,1234.8,556.5,33.4,18.4,31,1.9,2.0,SYNTHETIC
2024-09-15,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.19,1256.5,562.0,38.4,21.1,24,1.6,1.5,SYNTHETIC
2024-09-16,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.19,1303.1,557.6,40.1,22.0,29,1.8,2.0,SYNTHETIC
2024-09-17,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.61,1238.7,551.7,43.9,24.1,24,2.3,2.3,SYNTHETIC
2024-09-18,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.62,1272.3,552.7,37.8,20.8,24,1.3,1.0,SYNTHETIC
2024-09-19,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.67,1231.7,538.7,36.9,20.3,28,1.5,1.7,SYNTHETIC
2024-09-20,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.56,1183.9,545.3,29.3,16.1,25,1.8,2.3,SYNTHETIC
2024-09-21,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.92,1195.8,545.8,37.4,20.5,34,1.9,1.1,SYNTHETIC
2024-09-22,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.16,1195.0,536.0,41.2,22.6,27,1.1,3.2,SYNTHETIC
2024-09-23,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.19,1182.9,539.3,39.5,21.7,32,1.1,2.7,SYNTHETIC
2024-09-24,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.69,1167.0,539.5,40.0,22.0,26,1.7,2.3,SYNTHETIC
2024-09-25,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.41,1154.8,534.7,39.5,21.7,31,1.5,1.7,SYNTHETIC
2024-09-26,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.55,1148.8,536.7,29.3,16.1,27,2.8,3.2,SYNTHETIC
2024-09-27,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.44,1170.7,550.6,49.6,27.3,25,1.7,1.7,SYNTHETIC
2024-09-28,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.75,1144.2,535.5,41.9,23.1,23,2.4,1.9,SYNTHETIC
2024-09-29,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.84,1176.4,537.4,28.0,15.4,28,2.8,2.5,SYNTHETIC
2024-09-30,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.85,1164.1,536.0,38.9,21.4,26,1.6,3.2,SYNTHETIC
2024-10-01,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.96,1167.2,540.7,42.3,23.3,25,1.3,2.1,SYNTHETIC
2024-10-02,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.78,1145.9,537.1,35.5,19.5,33,1.4,1.6,SYNTHETIC
2024-10-03,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.67,1176.7,535.2,32.8,18.1,25,1.2,2.0,SYNTHETIC
2024-10-04,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.92,1177.4,543.8,35.7,19.6,25,1.8,2.2,SYNTHETIC
2024-10-05,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.45,1136.3,544.5,36.0,19.8,22,1.4,1.3,SYNTHETIC
2024-10-06,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.47,1167.9,533.7,35.5,19.5,31,2.2,2.4,SYNTHETIC
2024-10-07,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.77,1182.9,527.8,36.4,20.0,31,1.0,1.8,SYNTHETIC
2024-10-08,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.54,1155.3,543.8,31.9,17.6,29,1.5,2.1,SYNTHETIC
2024-10-09,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.33,1218.7,539.1,34.3,18.9,27,2.4,1.7,SYNTHETIC
2024-10-10,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.85,1186.4,544.0,38.1,21.0,26,2.6,2.4,SYNTHETIC
2024-10-11,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.77,1196.6,535.3,39.3,21.6,34,2.2,2.8,SYNTHETIC
2024-10-12,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.8,1184.6,545.5,36.4,20.0,27,1.9,2.0,SYNTHETIC
2024-10-13,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.42,1193.9,535.0,38.7,21.3,32,1.0,1.8,SYNTHETIC
2024-10-14,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.28,1195.7,546.4,39.8,21.9,31,2.1,1.6,SYNTHETIC
2024-10-15,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.8,1208.1,543.8,31.1,17.1,26,2.0,1.5,SYNTHETIC
2024-10-16,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.29,1181.1,538.0,37.5,20.6,31,2.6,1.9,SYNTHETIC
2024-10-17,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.04,1197.4,540.8,34.0,18.7,27,1.0,1.4,SYNTHETIC
2024-10-18,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.47,1170.4,545.6,37.3,20.5,24,1.7,2.0,SYNTHETIC
2024-10-19,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.19,1185.6,541.9,33.1,18.2,30,1.3,2.7,SYNTHETIC
2024-10-20,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.54,1186.9,546.8,37.8,20.8,31,2.0,1.0,SYNTHETIC
2024-10-21,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.01,1196.8,555.1,39.8,21.9,33,1.6,1.7,SYNTHETIC
2024-10-22,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.67,1221.2,536.4,41.8,23.0,35,1.8,1.5,SYNTHETIC
2024-10-23,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.82,1233.2,555.0,41.9,23.1,26,2.2,1.9,SYNTHETIC
2024-10-24,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.43,1233.2,548.8,38.7,21.3,29,1.6,1.7,SYNTHETIC
2024-10-25,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,9.9,1221.0,546.3,33.1,18.2,27,2.3,1.6,SYNTHETIC
2024-10-26,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.5,1244.0,546.2,32.9,18.1,36,2.7,2.0,SYNTHETIC
2024-10-27,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.8,1260.9,550.8,35.6,19.6,27,2.6,2.5,SYNTHETIC
2024-10-28,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.52,1242.1,555.9,41.9,23.1,33,2.0,2.2,SYNTHETIC
2024-10-29,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.82,1287.8,553.1,38.2,21.0,32,2.2,1.6,SYNTHETIC
2024-10-30,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.33,1270.5,563.4,41.0,22.6,32,2.7,2.6,SYNTHETIC
2024-10-31,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,10.84,1271.6,549.4,50.6,27.8,36,2.1,2.1,SYNTHETIC
2024-11-01,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.76,1270.0,557.7,37.7,20.7,34,2.0,2.2,SYNTHETIC
2024-11-02,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.64,1296.5,555.2,33.1,18.2,30,1.6,2.2,SYNTHETIC
2024-11-03,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.59,1289.8,562.8,41.1,22.6,35,1.8,2.3,SYNTHETIC
2024-11-04,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.16,1314.1,567.6,39.4,21.7,29,2.0,2.1,SYNTHETIC
2024-11-05,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.88,1320.3,561.5,41.5,22.8,24,2.5,1.7,SYNTHETIC
2024-11-06,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.11,1296.5,551.0,38.7,21.3,27,1.8,2.4,SYNTHETIC
2024-11-07,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.74,1306.5,568.5,45.5,25.0,27,1.8,1.6,SYNTHETIC
2024-11-08,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,11.69,1314.0,572.5,43.9,24.1,31,1.7,1.4,SYNTHETIC
2024-11-09,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.36,1364.1,575.1,46.2,25.4,33,2.1,2.5,SYNTHETIC
2024-11-10,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.7,1360.9,583.2,48.6,26.7,33,2.8,1.1,SYNTHETIC
2024-11-11,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.08,1350.7,572.7,35.7,19.6,34,2.1,1.5,SYNTHETIC
2024-11-12,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.39,1402.4,584.0,40.9,22.5,26,2.2,1.9,SYNTHETIC
2024-11-13,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.31,1435.7,586.9,35.9,19.8,33,2.6,2.9,SYNTHETIC
2024-11-14,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.2,1407.7,573.8,43.1,23.7,30,2.5,2.5,SYNTHETIC
2024-11-15,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.24,1424.3,585.1,39.6,21.8,33,2.5,1.9,SYNTHETIC
2024-11-16,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.83,1419.8,582.2,50.1,27.6,34,2.3,2.3,SYNTHETIC
2024-11-17,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.81,1429.8,586.7,39.9,21.9,33,1.9,2.6,SYNTHETIC
2024-11-18,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.04,1441.0,588.1,51.1,28.1,32,2.9,2.3,SYNTHETIC
2024-11-19,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.42,1453.7,589.7,35.1,19.3,30,1.9,1.5,SYNTHETIC
2024-11-20,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.25,1455.7,587.6,43.6,24.0,29,2.1,1.9,SYNTHETIC
2024-11-21,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.29,1447.7,589.5,45.1,24.8,28,3.0,2.1,SYNTHETIC
2024-11-22,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.72,1452.5,587.5,45.3,24.9,34,1.0,2.6,SYNTHETIC
2024-11-23,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.49,1492.7,590.4,45.0,24.7,33,3.0,1.9,SYNTHETIC
2024-11-24,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.42,1488.5,601.7,47.8,26.3,33,2.8,2.1,SYNTHETIC
2024-11-25,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.96,1493.1,595.1,44.6,24.6,34,3.5,2.8,SYNTHETIC
2024-11-26,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.86,1518.2,605.2,40.6,22.3,31,1.8,2.4,SYNTHETIC
2024-11-27,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.26,1491.7,603.3,40.2,22.1,34,3.1,2.1,SYNTHETIC
2024-11-28,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.36,1512.3,593.6,52.7,29.0,31,2.0,2.6,SYNTHETIC
2024-11-29,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.61,1509.4,598.4,42.5,23.4,31,2.2,2.2,SYNTHETIC
2024-11-30,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,12.86,1543.2,611.0,50.6,27.8,37,2.9,1.7,SYNTHETIC
2024-12-01,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.88,1538.0,600.9,44.4,24.4,27,2.4,2.9,SYNTHETIC
2024-12-02,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,13.9,1526.3,602.7,53.3,29.3,28,2.8,1.0,SYNTHETIC
2024-12-03,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.36,1540.8,607.7,43.5,23.9,34,1.5,2.5,SYNTHETIC
2024-12-04,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.44,1560.0,611.2,40.0,22.0,35,1.9,1.7,SYNTHETIC
2024-12-05,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.25,1546.3,605.9,50.4,27.7,34,2.1,2.4,SYNTHETIC
2024-12-06,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.41,1533.8,603.3,41.8,23.0,29,2.2,1.8,SYNTHETIC
2024-12-07,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.26,1522.4,615.0,41.8,23.0,32,2.7,2.2,SYNTHETIC
2024-12-08,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.25,1534.4,618.1,36.9,20.3,31,2.1,2.1,SYNTHETIC
2024-12-09,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.72,1545.1,614.2,48.6,26.7,41,2.5,1.9,SYNTHETIC
2024-12-10,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.01,1540.3,609.7,45.7,25.1,33,2.3,1.6,SYNTHETIC
2024-12-11,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.77,1554.6,606.7,53.3,29.3,29,2.0,1.6,SYNTHETIC
2024-12-12,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.02,1546.1,604.3,44.5,24.5,33,2.2,1.7,SYNTHETIC
2024-12-13,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.46,1541.5,608.9,50.7,27.9,30,3.1,2.5,SYNTHETIC
2024-12-14,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.23,1528.9,607.7,51.1,28.1,32,2.5,2.3,SYNTHETIC
2024-12-15,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.07,1539.7,613.1,47.6,26.2,32,2.2,2.3,SYNTHETIC
2024-12-16,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.93,1542.0,610.9,44.5,24.5,39,2.5,1.4,SYNTHETIC
2024-12-17,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.11,1533.9,604.4,51.5,28.3,32,3.6,2.0,SYNTHETIC
2024-12-18,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.75,1564.4,620.0,49.3,27.1,38,2.9,2.1,SYNTHETIC
2024-12-19,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.72,1579.1,610.2,47.6,26.2,32,2.7,2.2,SYNTHETIC
2024-12-20,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.32,1567.4,614.1,49.9,27.5,28,3.8,1.8,SYNTHETIC
2024-12-21,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.65,1587.0,615.9,54.2,29.8,35,3.4,2.1,SYNTHETIC
2024-12-22,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.9,1605.1,625.4,44.0,24.2,35,2.1,1.5,SYNTHETIC
2024-12-23,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.81,1601.2,631.1,48.6,26.7,34,3.1,2.3,SYNTHETIC
2024-12-24,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,14.37,1587.7,620.1,51.2,28.2,23,4.2,2.5,SYNTHETIC
2024-12-25,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.62,1607.4,615.0,47.3,26.0,35,2.2,1.6,SYNTHETIC
2024-12-26,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,16.42,1597.5,620.5,51.2,28.1,39,3.2,1.8,SYNTHETIC
2024-12-27,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.57,1612.4,626.5,43.5,23.9,35,3.3,1.7,SYNTHETIC
2024-12-28,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.11,1610.7,620.9,37.3,20.5,30,1.8,2.1,SYNTHETIC
2024-12-29,AU_HPT -> IN_PDP,AU_HPT,IN_PDP,15.46,1623.8,633.0,54.9,30.2,32,2.6,1.6,SYNTHETIC
